Frame,LM_0,LM_1,LM_2,LM_3,LM_4,LM_5,LM_6,LM_7,LM_8,LM_9,LM_10,LM_11,LM_12,LM_13,LM_14,LM_15,LM_16,LM_17,LM_18,LM_19,LM_20,LM_21,LM_22,LM_23,LM_24,LM_25,LM_26,LM_27,LM_28,LM_29,LM_30,LM_31,LM_32,LM_33,LM_34,LM_35,LM_36,LM_37,LM_38,LM_39,LM_40,LM_41,LM_42,LM_43,LM_44,LM_45,LM_46,LM_47,LM_48,LM_49,LM_50,LM_51,LM_52,LM_53,LM_54,LM_55,LM_56,LM_57,LM_58,LM_59,LM_60,LM_61,LM_62
0,0.9660914540290833,0.8254241347312927,-4.73163368042151e-07,0.9088096022605896,0.8248499631881714,-0.0259821526706218,0.84723961353302,0.7775123715400696,-0.0368479713797569,0.8179508447647095,0.7106063365936279,-0.0476198904216289,0.8175714612007141,0.6450166702270508,-0.0535307191312313,0.85491544008255,0.6733821630477905,0.0008305251249112,0.8348478674888611,0.6223258972167969,-0.0301473420113325,0.8448282480239868,0.6738443970680237,-0.0475142411887645,0.8582285046577454,0.714040994644165,-0.0527394972741603,0.893086850643158,0.6499539613723755,0.0018259093631058,0.8699318766593933,0.6060176491737366,-0.0264019705355167,0.8792824745178223,0.6821740865707397,-0.0320844613015651,0.893663227558136,0.7213202714920044,-0.0258595589548349,0.9341986775398254,0.6413935422897339,-0.0039821625687181,0.9132150411605836,0.596360981464386,-0.0380299650132656,0.9216392636299132,0.6766186356544495,-0.0294104013592004,0.936598300933838,0.7190219759941101,-0.0115746669471263,0.9781405925750732,0.6456993222236633,-0.0116018550470471,0.9587033987045288,0.6167945265769958,-0.0356877706944942,0.960390567779541,0.6741036176681519,-0.0263628046959638,0.96991229057312,0.7077963948249817,-0.0103542925789952
1,0.9660914540290833,0.8254241347312927,-4.73163368042151e-07,0.9088096022605896,0.8248499631881714,-0.0259821526706218,0.84723961353302,0.7775123715400696,-0.0368479713797569,0.8179508447647095,0.7106063365936279,-0.0476198904216289,0.8175714612007141,0.6450166702270508,-0.0535307191312313,0.85491544008255,0.6733821630477905,0.0008305251249112,0.8348478674888611,0.6223258972167969,-0.0301473420113325,0.8448282480239868,0.6738443970680237,-0.0475142411887645,0.8582285046577454,0.714040994644165,-0.0527394972741603,0.893086850643158,0.6499539613723755,0.0018259093631058,0.8699318766593933,0.6060176491737366,-0.0264019705355167,0.8792824745178223,0.6821740865707397,-0.0320844613015651,0.893663227558136,0.7213202714920044,-0.0258595589548349,0.9341986775398254,0.6413935422897339,-0.0039821625687181,0.9132150411605836,0.596360981464386,-0.0380299650132656,0.9216392636299132,0.6766186356544495,-0.0294104013592004,0.936598300933838,0.7190219759941101,-0.0115746669471263,0.9781405925750732,0.6456993222236633,-0.0116018550470471,0.9587033987045288,0.6167945265769958,-0.0356877706944942,0.960390567779541,0.6741036176681519,-0.0263628046959638,0.96991229057312,0.7077963948249817,-0.0103542925789952
2,0.9660914540290833,0.8254241347312927,-4.73163368042151e-07,0.9088096022605896,0.8248499631881714,-0.0259821526706218,0.84723961353302,0.7775123715400696,-0.0368479713797569,0.8179508447647095,0.7106063365936279,-0.0476198904216289,0.8175714612007141,0.6450166702270508,-0.0535307191312313,0.85491544008255,0.6733821630477905,0.0008305251249112,0.8348478674888611,0.6223258972167969,-0.0301473420113325,0.8448282480239868,0.6738443970680237,-0.0475142411887645,0.8582285046577454,0.714040994644165,-0.0527394972741603,0.893086850643158,0.6499539613723755,0.0018259093631058,0.8699318766593933,0.6060176491737366,-0.0264019705355167,0.8792824745178223,0.6821740865707397,-0.0320844613015651,0.893663227558136,0.7213202714920044,-0.0258595589548349,0.9341986775398254,0.6413935422897339,-0.0039821625687181,0.9132150411605836,0.596360981464386,-0.0380299650132656,0.9216392636299132,0.6766186356544495,-0.0294104013592004,0.936598300933838,0.7190219759941101,-0.0115746669471263,0.9781405925750732,0.6456993222236633,-0.0116018550470471,0.9587033987045288,0.6167945265769958,-0.0356877706944942,0.960390567779541,0.6741036176681519,-0.0263628046959638,0.96991229057312,0.7077963948249817,-0.0103542925789952
3,0.9660914540290833,0.8254241347312927,-4.73163368042151e-07,0.9088096022605896,0.8248499631881714,-0.0259821526706218,0.84723961353302,0.7775123715400696,-0.0368479713797569,0.8179508447647095,0.7106063365936279,-0.0476198904216289,0.8175714612007141,0.6450166702270508,-0.0535307191312313,0.85491544008255,0.6733821630477905,0.0008305251249112,0.8348478674888611,0.6223258972167969,-0.0301473420113325,0.8448282480239868,0.6738443970680237,-0.0475142411887645,0.8582285046577454,0.714040994644165,-0.0527394972741603,0.893086850643158,0.6499539613723755,0.0018259093631058,0.8699318766593933,0.6060176491737366,-0.0264019705355167,0.8792824745178223,0.6821740865707397,-0.0320844613015651,0.893663227558136,0.7213202714920044,-0.0258595589548349,0.9341986775398254,0.6413935422897339,-0.0039821625687181,0.9132150411605836,0.596360981464386,-0.0380299650132656,0.9216392636299132,0.6766186356544495,-0.0294104013592004,0.936598300933838,0.7190219759941101,-0.0115746669471263,0.9781405925750732,0.6456993222236633,-0.0116018550470471,0.9587033987045288,0.6167945265769958,-0.0356877706944942,0.960390567779541,0.6741036176681519,-0.0263628046959638,0.96991229057312,0.7077963948249817,-0.0103542925789952
4,0.9660914540290833,0.8254241347312927,-4.73163368042151e-07,0.9088096022605896,0.8248499631881714,-0.0259821526706218,0.84723961353302,0.7775123715400696,-0.0368479713797569,0.8179508447647095,0.7106063365936279,-0.0476198904216289,0.8175714612007141,0.6450166702270508,-0.0535307191312313,0.85491544008255,0.6733821630477905,0.0008305251249112,0.8348478674888611,0.6223258972167969,-0.0301473420113325,0.8448282480239868,0.6738443970680237,-0.0475142411887645,0.8582285046577454,0.714040994644165,-0.0527394972741603,0.893086850643158,0.6499539613723755,0.0018259093631058,0.8699318766593933,0.6060176491737366,-0.0264019705355167,0.8792824745178223,0.6821740865707397,-0.0320844613015651,0.893663227558136,0.7213202714920044,-0.0258595589548349,0.9341986775398254,0.6413935422897339,-0.0039821625687181,0.9132150411605836,0.596360981464386,-0.0380299650132656,0.9216392636299132,0.6766186356544495,-0.0294104013592004,0.936598300933838,0.7190219759941101,-0.0115746669471263,0.9781405925750732,0.6456993222236633,-0.0116018550470471,0.9587033987045288,0.6167945265769958,-0.0356877706944942,0.960390567779541,0.6741036176681519,-0.0263628046959638,0.96991229057312,0.7077963948249817,-0.0103542925789952
5,0.9660914540290833,0.8254241347312927,-4.73163368042151e-07,0.9088096022605896,0.8248499631881714,-0.0259821526706218,0.84723961353302,0.7775123715400696,-0.0368479713797569,0.8179508447647095,0.7106063365936279,-0.0476198904216289,0.8175714612007141,0.6450166702270508,-0.0535307191312313,0.85491544008255,0.6733821630477905,0.0008305251249112,0.8348478674888611,0.6223258972167969,-0.0301473420113325,0.8448282480239868,0.6738443970680237,-0.0475142411887645,0.8582285046577454,0.714040994644165,-0.0527394972741603,0.893086850643158,0.6499539613723755,0.0018259093631058,0.8699318766593933,0.6060176491737366,-0.0264019705355167,0.8792824745178223,0.6821740865707397,-0.0320844613015651,0.893663227558136,0.7213202714920044,-0.0258595589548349,0.9341986775398254,0.6413935422897339,-0.0039821625687181,0.9132150411605836,0.596360981464386,-0.0380299650132656,0.9216392636299132,0.6766186356544495,-0.0294104013592004,0.936598300933838,0.7190219759941101,-0.0115746669471263,0.9781405925750732,0.6456993222236633,-0.0116018550470471,0.9587033987045288,0.6167945265769958,-0.0356877706944942,0.960390567779541,0.6741036176681519,-0.0263628046959638,0.96991229057312,0.7077963948249817,-0.0103542925789952
6,0.9660914540290833,0.8254241347312927,-4.73163368042151e-07,0.9088096022605896,0.8248499631881714,-0.0259821526706218,0.84723961353302,0.7775123715400696,-0.0368479713797569,0.8179508447647095,0.7106063365936279,-0.0476198904216289,0.8175714612007141,0.6450166702270508,-0.0535307191312313,0.85491544008255,0.6733821630477905,0.0008305251249112,0.8348478674888611,0.6223258972167969,-0.0301473420113325,0.8448282480239868,0.6738443970680237,-0.0475142411887645,0.8582285046577454,0.714040994644165,-0.0527394972741603,0.893086850643158,0.6499539613723755,0.0018259093631058,0.8699318766593933,0.6060176491737366,-0.0264019705355167,0.8792824745178223,0.6821740865707397,-0.0320844613015651,0.893663227558136,0.7213202714920044,-0.0258595589548349,0.9341986775398254,0.6413935422897339,-0.0039821625687181,0.9132150411605836,0.596360981464386,-0.0380299650132656,0.9216392636299132,0.6766186356544495,-0.0294104013592004,0.936598300933838,0.7190219759941101,-0.0115746669471263,0.9781405925750732,0.6456993222236633,-0.0116018550470471,0.9587033987045288,0.6167945265769958,-0.0356877706944942,0.960390567779541,0.6741036176681519,-0.0263628046959638,0.96991229057312,0.7077963948249817,-0.0103542925789952
7,0.9660914540290833,0.8254241347312927,-4.73163368042151e-07,0.9088096022605896,0.8248499631881714,-0.0259821526706218,0.84723961353302,0.7775123715400696,-0.0368479713797569,0.8179508447647095,0.7106063365936279,-0.0476198904216289,0.8175714612007141,0.6450166702270508,-0.0535307191312313,0.85491544008255,0.6733821630477905,0.0008305251249112,0.8348478674888611,0.6223258972167969,-0.0301473420113325,0.8448282480239868,0.6738443970680237,-0.0475142411887645,0.8582285046577454,0.714040994644165,-0.0527394972741603,0.893086850643158,0.6499539613723755,0.0018259093631058,0.8699318766593933,0.6060176491737366,-0.0264019705355167,0.8792824745178223,0.6821740865707397,-0.0320844613015651,0.893663227558136,0.7213202714920044,-0.0258595589548349,0.9341986775398254,0.6413935422897339,-0.0039821625687181,0.9132150411605836,0.596360981464386,-0.0380299650132656,0.9216392636299132,0.6766186356544495,-0.0294104013592004,0.936598300933838,0.7190219759941101,-0.0115746669471263,0.9781405925750732,0.6456993222236633,-0.0116018550470471,0.9587033987045288,0.6167945265769958,-0.0356877706944942,0.960390567779541,0.6741036176681519,-0.0263628046959638,0.96991229057312,0.7077963948249817,-0.0103542925789952
8,0.9660914540290833,0.8254241347312927,-4.73163368042151e-07,0.9088096022605896,0.8248499631881714,-0.0259821526706218,0.84723961353302,0.7775123715400696,-0.0368479713797569,0.8179508447647095,0.7106063365936279,-0.0476198904216289,0.8175714612007141,0.6450166702270508,-0.0535307191312313,0.85491544008255,0.6733821630477905,0.0008305251249112,0.8348478674888611,0.6223258972167969,-0.0301473420113325,0.8448282480239868,0.6738443970680237,-0.0475142411887645,0.8582285046577454,0.714040994644165,-0.0527394972741603,0.893086850643158,0.6499539613723755,0.0018259093631058,0.8699318766593933,0.6060176491737366,-0.0264019705355167,0.8792824745178223,0.6821740865707397,-0.0320844613015651,0.893663227558136,0.7213202714920044,-0.0258595589548349,0.9341986775398254,0.6413935422897339,-0.0039821625687181,0.9132150411605836,0.596360981464386,-0.0380299650132656,0.9216392636299132,0.6766186356544495,-0.0294104013592004,0.936598300933838,0.7190219759941101,-0.0115746669471263,0.9781405925750732,0.6456993222236633,-0.0116018550470471,0.9587033987045288,0.6167945265769958,-0.0356877706944942,0.960390567779541,0.6741036176681519,-0.0263628046959638,0.96991229057312,0.7077963948249817,-0.0103542925789952
9,0.9660914540290833,0.8254241347312927,-4.73163368042151e-07,0.9088096022605896,0.8248499631881714,-0.0259821526706218,0.84723961353302,0.7775123715400696,-0.0368479713797569,0.8179508447647095,0.7106063365936279,-0.0476198904216289,0.8175714612007141,0.6450166702270508,-0.0535307191312313,0.85491544008255,0.6733821630477905,0.0008305251249112,0.8348478674888611,0.6223258972167969,-0.0301473420113325,0.8448282480239868,0.6738443970680237,-0.0475142411887645,0.8582285046577454,0.714040994644165,-0.0527394972741603,0.893086850643158,0.6499539613723755,0.0018259093631058,0.8699318766593933,0.6060176491737366,-0.0264019705355167,0.8792824745178223,0.6821740865707397,-0.0320844613015651,0.893663227558136,0.7213202714920044,-0.0258595589548349,0.9341986775398254,0.6413935422897339,-0.0039821625687181,0.9132150411605836,0.596360981464386,-0.0380299650132656,0.9216392636299132,0.6766186356544495,-0.0294104013592004,0.936598300933838,0.7190219759941101,-0.0115746669471263,0.9781405925750732,0.6456993222236633,-0.0116018550470471,0.9587033987045288,0.6167945265769958,-0.0356877706944942,0.960390567779541,0.6741036176681519,-0.0263628046959638,0.96991229057312,0.7077963948249817,-0.0103542925789952
