Frame,LM_0,LM_1,LM_2,LM_3,LM_4,LM_5,LM_6,LM_7,LM_8,LM_9,LM_10,LM_11,LM_12,LM_13,LM_14,LM_15,LM_16,LM_17,LM_18,LM_19,LM_20,LM_21,LM_22,LM_23,LM_24,LM_25,LM_26,LM_27,LM_28,LM_29,LM_30,LM_31,LM_32,LM_33,LM_34,LM_35,LM_36,LM_37,LM_38,LM_39,LM_40,LM_41,LM_42,LM_43,LM_44,LM_45,LM_46,LM_47,LM_48,LM_49,LM_50,LM_51,LM_52,LM_53,LM_54,LM_55,LM_56,LM_57,LM_58,LM_59,LM_60,LM_61,LM_62
0,0.5765557885169983,0.8393889665603638,5.582704147855111e-07,0.544382631778717,0.7355549335479736,-0.0068883695639669,0.555126428604126,0.6388852596282959,-0.0172345973551273,0.5978119373321533,0.5692659616470337,-0.0254347547888755,0.6363276839256287,0.5276830792427063,-0.0342287085950374,0.6207717657089233,0.6157882809638977,-0.0387497916817665,0.6906800866127014,0.5268354415893555,-0.05794433131814,0.7328846454620361,0.4820982217788696,-0.0665826797485351,0.7660714983940125,0.4512510299682617,-0.0705900490283966,0.6643030643463135,0.6598708033561707,-0.0461800172924995,0.7388429045677185,0.5599327683448792,-0.0611381568014621,0.7863287329673767,0.5028887987136841,-0.0682661086320877,0.8213876485824585,0.4642689228057861,-0.072362445294857,0.6971850395202637,0.7143931984901428,-0.0522475391626358,0.7664566040039062,0.6234763860702515,-0.0660898387432098,0.811887264251709,0.5713597536087036,-0.071423701941967,0.8459700345993042,0.5307980179786682,-0.0743953585624694,0.7201837301254272,0.7745664119720459,-0.0575456507503986,0.7758233547210693,0.7079130411148071,-0.0695670396089553,0.8053292036056519,0.6666651368141174,-0.0691889971494674,0.8273556232452393,0.6301707625389099,-0.0667784661054611
1,0.5662024617195129,0.8488433957099915,4.77457092529221e-07,0.5404683947563171,0.74223792552948,0.0017601031577214,0.5528122782707214,0.6446556448936462,-0.0043004634790122,0.5926637649536133,0.5777875185012817,-0.0102533791214227,0.6307164430618286,0.5410877466201782,-0.0163714215159416,0.6247835755348206,0.6170294284820557,-0.0250494852662086,0.6944007873535156,0.5284386277198792,-0.0415182895958423,0.735908031463623,0.4837894141674042,-0.0487036481499671,0.7685837149620056,0.4553887844085693,-0.0509114377200603,0.666326642036438,0.6591494679450989,-0.0345232971012592,0.7409970760345459,0.5587179064750671,-0.0452225394546985,0.7872534394264221,0.5012701749801636,-0.0493555590510368,0.8219014406204224,0.4626756906509399,-0.0510882697999477,0.6992303133010864,0.7128610014915466,-0.0424516350030899,0.7693445086479187,0.6194899678230286,-0.0520363673567771,0.8126627206802368,0.5684045553207397,-0.0544841811060905,0.8438755869865417,0.5306559801101685,-0.0550959669053554,0.7211505174636841,0.7733244299888611,-0.0492837019264698,0.7785625457763672,0.7053227424621582,-0.0565734691917896,0.8096668124198914,0.6627530455589294,-0.0539210215210914,0.833734393119812,0.6270514130592346,-0.0495162457227706
2,0.5649060606956482,0.8585491180419922,4.09024409009362e-07,0.5430730581283569,0.7466566562652588,0.0048507717438042,0.5565007328987122,0.6450012922286987,0.0007895780727267,0.5952492952346802,0.5744512677192688,-0.0036212468985468,0.6348538994789124,0.5370908379554749,-0.0078378394246101,0.6228251457214355,0.6216488480567932,-0.020926009863615,0.6954777240753174,0.5309038758277893,-0.0341896601021289,0.7361541986465454,0.4874794483184814,-0.0381086878478527,0.7677487730979919,0.4596382081508636,-0.0383281968533992,0.6650601029396057,0.664581298828125,-0.0306842382997274,0.7419365644454956,0.5590696930885315,-0.0393133983016014,0.7874314188957214,0.5013790130615234,-0.0413699969649314,0.8207772374153137,0.4620227813720703,-0.0418553091585636,0.6992080211639404,0.7175576090812683,-0.038643505424261,0.7721060514450073,0.6206163167953491,-0.0459676533937454,0.8156962394714355,0.5694863200187683,-0.0474167093634605,0.8460016250610352,0.5318541526794434,-0.0477457083761692,0.7222316861152649,0.7757285237312317,-0.0453045703470706,0.7793114185333252,0.7050392627716064,-0.050473678857088,0.8094990849494934,0.6632286310195923,-0.0472932606935501,0.831596851348877,0.628980278968811,-0.0428951680660247
3,0.5623250007629395,0.8608384132385254,3.847208631668764e-07,0.5438442230224609,0.7459621429443359,0.0064378953538835,0.5587685704231262,0.6438645720481873,0.0035628841724246,0.5981144309043884,0.5744028687477112,-9.121466428041458e-05,0.6370428204536438,0.5372273921966553,-0.0034904116764664,0.6271153092384338,0.6229012608528137,-0.0166864618659019,0.698333740234375,0.5318442583084106,-0.0284619275480508,0.7381448149681091,0.4887223243713379,-0.0318338014185428,0.7688493132591248,0.4617441296577453,-0.0317788459360599,0.6680927276611328,0.6667562127113342,-0.0269792824983596,0.7436205148696899,0.5605322122573853,-0.0346461310982704,0.7882604598999023,0.5034927725791931,-0.0362187623977661,0.820877730846405,0.4653766751289367,-0.0363055914640426,0.7008881568908691,0.7200855016708374,-0.0355910509824752,0.7728082537651062,0.6219902038574219,-0.0425204299390316,0.8155400156974792,0.5705416798591614,-0.0435829013586044,0.8451189398765564,0.5330883264541626,-0.0434633530676364,0.7234156727790833,0.7787926197052002,-0.0428126752376556,0.780289351940155,0.7061206102371216,-0.0473211631178855,0.809912383556366,0.6636602282524109,-0.0435626693069934,0.8311524391174316,0.6287582516670227,-0.0387626141309738
4,0.5632909536361694,0.8620824217796326,3.648931397037813e-07,0.5460651516914368,0.7458255887031555,0.0065014618448913,0.5614301562309265,0.6445115208625793,0.0042791231535375,0.5999084115028381,0.5750905275344849,0.0011950321495532,0.6386244893074036,0.537928581237793,-0.0015983327757567,0.6280296444892883,0.6236646175384521,-0.0149978101253509,0.6986882090568542,0.5325495004653931,-0.0264392811805009,0.73799729347229,0.4880005121231079,-0.0294229108840227,0.7683340907096863,0.4596059322357178,-0.0290592741221189,0.6696817874908447,0.666961669921875,-0.024757957085967,0.7452386617660522,0.5616194605827332,-0.0327398478984832,0.7895212173461914,0.5052884817123413,-0.0342080295085907,0.8219869136810303,0.4674349427223205,-0.0339942127466201,0.7034783363342285,0.7193735241889954,-0.0329507514834404,0.7742982506752014,0.6240970492362976,-0.0396380797028541,0.8165708780288696,0.5725400447845459,-0.0408207029104232,0.8460239171981812,0.5347959399223328,-0.040674865245819,0.726654589176178,0.7766134142875671,-0.0398559384047985,0.7826639413833618,0.7063441276550293,-0.0436179526150226,0.8122838139533997,0.6633821129798889,-0.039967056363821,0.8337295651435852,0.6280197501182556,-0.0352881364524364
5,0.5635361671447754,0.8622901439666748,3.582338763408188e-07,0.5466500520706177,0.7467762231826782,0.0079798819497227,0.5610741376876831,0.6466134786605835,0.0061491676606237,0.5986145734786987,0.5770050883293152,0.0031428120564669,0.6371906399726868,0.5388832688331604,0.000354433839675,0.6288942694664001,0.622521162033081,-0.0127978138625621,0.6996691823005676,0.5327198505401611,-0.0237348638474941,0.7390089631080627,0.4876336455345154,-0.0265433080494403,0.7693454623222351,0.4583313763141632,-0.0260801222175359,0.6701604127883911,0.6649346351623535,-0.0234516877681016,0.7451584339141846,0.5612834692001343,-0.031134532764554,0.7894099354743958,0.5053922533988953,-0.0324178449809551,0.8221851587295532,0.4676756262779236,-0.0319582186639308,0.7037376761436462,0.7176206111907959,-0.0324688926339149,0.7741851806640625,0.6230901479721069,-0.0388172529637813,0.8166605234146118,0.5715516805648804,-0.0395057722926139,0.8468595147132874,0.5333964824676514,-0.0389518328011035,0.7265887260437012,0.776012659072876,-0.040084358304739,0.782480776309967,0.7054800391197205,-0.0429393649101257,0.8123908042907715,0.6629981994628906,-0.0381862372159957,0.8346594572067261,0.6287343502044678,-0.0326899401843547
6,0.5645615458488464,0.8618358373641968,3.614254353578872e-07,0.547625720500946,0.7456860542297363,0.0094092870131134,0.562095046043396,0.6451452374458313,0.0084452778100967,0.600821852684021,0.5750245451927185,0.006282823625952,0.6400284767150879,0.5372482538223267,0.0043291929177939,0.628670871257782,0.6224216222763062,-0.0120118660852313,0.7008031606674194,0.5319225788116455,-0.0217719674110412,0.7402802109718323,0.4879091382026672,-0.0233473889529705,0.7703907489776611,0.4597891569137573,-0.0219695270061492,0.6703459620475769,0.6651817560195923,-0.0226117428392171,0.7467674612998962,0.5605969429016113,-0.0291337370872497,0.7914108037948608,0.5054344534873962,-0.0293395947664976,0.8239806294441223,0.4692047834396362,-0.0281156431883573,0.7041344046592712,0.7180371880531311,-0.0313352048397064,0.7749952077865601,0.6229738593101501,-0.0365651808679103,0.8174663186073303,0.5720425844192505,-0.0366073437035083,0.8472855091094971,0.5347095727920532,-0.0357414297759532,0.7270236611366272,0.7765550017356873,-0.0384782068431377,0.783003568649292,0.7058881521224976,-0.0403245165944099,0.8127083778381348,0.6640030145645142,-0.0350155867636203,0.8345481157302856,0.6301881670951843,-0.0292292162775993
7,0.5656071305274963,0.8640060424804688,3.609414989114157e-07,0.5479812026023865,0.7471545934677124,0.0081383995711803,0.5624914765357971,0.6451944708824158,0.0065527958795428,0.600533127784729,0.5746957659721375,0.0039914730004966,0.6395211815834045,0.5361198782920837,0.0016618478111922,0.6287078261375427,0.6243509650230408,-0.0142579758539795,0.7016283273696899,0.5327264666557312,-0.0250041242688894,0.7417941689491272,0.4881500005722046,-0.0271971113979816,0.7721953392028809,0.4599180817604065,-0.0261626671999692,0.6710126399993896,0.6675129532814026,-0.0244330130517482,0.7476466298103333,0.5614418387413025,-0.0312920212745666,0.7920544147491455,0.5053648352622986,-0.0317722558975219,0.8237606883049011,0.4682646989822387,-0.0309562850743532,0.7052200436592102,0.7199734449386597,-0.0328306704759597,0.7758218050003052,0.6227705478668213,-0.0384913459420204,0.817807674407959,0.5702159404754639,-0.0391230657696723,0.8464536666870117,0.5318482518196106,-0.0388485752046108,0.7283317446708679,0.7772007584571838,-0.0397426895797252,0.7840198278427124,0.7050514817237854,-0.0426628962159156,0.8130782842636108,0.6621403098106384,-0.0383550375699996,0.8336290121078491,0.6273800134658813,-0.0333395265042781
8,0.565220832824707,0.8631075620651245,3.621085795657564e-07,0.5479622483253479,0.7458718419075012,0.0083936071023345,0.5626848936080933,0.6443718075752258,0.0069685732014477,0.6012248396873474,0.5739414095878601,0.0046603651717305,0.6407443284988403,0.5361404418945312,0.0027019104454666,0.630289614200592,0.6208488345146179,-0.013782262802124,0.703704833984375,0.5315145254135132,-0.024060234427452,0.7436463236808777,0.4888352155685425,-0.0258253123611211,0.7739709615707397,0.4620644748210907,-0.0245012640953063,0.6726809740066528,0.6651155352592468,-0.0238837972283363,0.7499682307243347,0.5612804293632507,-0.0308089200407266,0.7943083643913269,0.5071052312850952,-0.0307219885289669,0.8259532451629639,0.4709928631782532,-0.0292584765702486,0.7066093683242798,0.7187818884849548,-0.0321782976388931,0.7780238389968872,0.6230378746986389,-0.0377936176955699,0.8198192119598389,0.5721096396446228,-0.0374331548810005,0.8480628728866577,0.5344824194908142,-0.0361328013241291,0.7289624214172363,0.7772430181503296,-0.038967315107584,0.7850146889686584,0.7038409113883972,-0.0411816202104091,0.8140469193458557,0.6609644293785095,-0.035834714770317,0.8342747092247009,0.6263602375984192,-0.0298992097377777
9,0.5662603378295898,0.8632837533950806,3.474923460089485e-07,0.5485438108444214,0.7455231547355652,0.008152917958796,0.5640435814857483,0.6441273093223572,0.0066785584203898,0.6038089394569397,0.5733809471130371,0.0044393390417099,0.6432570815086365,0.5333054065704346,0.0026036989875137,0.6321055889129639,0.623930811882019,-0.0145449293777346,0.7058395743370056,0.5316596031188965,-0.0245453976094722,0.7446991801261902,0.4880045056343078,-0.0256858542561531,0.7735784649848938,0.4603911638259887,-0.0237666685134172,0.6741424202919006,0.6682929396629333,-0.0244468003511428,0.7513505816459656,0.5610716938972473,-0.0312881730496883,0.7948787808418274,0.50570148229599,-0.0310592949390411,0.8254445195198059,0.4692180156707763,-0.0294054690748453,0.7072478532791138,0.721426784992218,-0.0324633568525314,0.7796380519866943,0.6236063241958618,-0.0383529774844646,0.8212831020355225,0.5719372034072876,-0.0381791479885578,0.8488671779632568,0.5343431234359741,-0.0369008742272853,0.7288041710853577,0.7787661552429199,-0.0388960912823677,0.7851876616477966,0.7046522498130798,-0.0413342528045177,0.814375638961792,0.661875307559967,-0.0360414907336235,0.8342655301094055,0.6274478435516357,-0.0301011223345994
