x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,Label
0,0,0,0.02765578,0.117735028,-0.041585363,0.089919686,0.244481623,-0.065341048,0.13745141,0.35763377,-0.087496541,0.152502894,0.455978453,-0.106662385,0.207893878,0.191406071,-0.027715567,0.2235322,0.197748303,-0.075955033,0.156110078,0.146792948,-0.108489312,0.104438573,0.111502051,-0.122124702,0.226109743,0.11264658,-0.022944873,0.236294597,0.125889122,-0.069521002,0.156019181,0.082435369,-0.082713037,0.102236778,0.052067161,-0.080522239,0.227576137,0.038035154,-0.025277143,0.244516701,0.055175364,-0.069894627,0.166162252,0.027328104,-0.060500789,0.113236547,0.007493615,-0.040692832,0.218472719,-0.035868466,-0.031306311,0.247383714,-0.014965981,-0.062110588,0.184937745,-0.023626626,-0.0501003,0.137962937,-0.033229649,-0.029812228,Thumbs_Down
0,0,0,0.027173966,0.114758492,-0.039163004,0.090305865,0.231810868,-0.060380887,0.139029473,0.334652901,-0.080506004,0.162236691,0.424219489,-0.098625801,0.169522613,0.169919908,-0.029468618,0.218985051,0.182731688,-0.07677295,0.16294238,0.138688982,-0.106083161,0.112438709,0.109609067,-0.117020621,0.184319109,0.094098747,-0.024898366,0.231157631,0.114123762,-0.074063703,0.158923864,0.069907635,-0.086168586,0.103697985,0.041403741,-0.081763893,0.189770311,0.024156511,-0.027380339,0.236780554,0.042910576,-0.072963244,0.1633102,0.014689386,-0.063068061,0.108868659,-0.002319187,-0.041955861,0.187924773,-0.043020248,-0.033234715,0.235508054,-0.019919276,-0.06291107,0.180375904,-0.028315365,-0.050869643,0.134001672,-0.036785662,-0.03140806,Thumbs_Down
0,0,0,0.023059964,0.110441566,-0.03639198,0.082470894,0.228069842,-0.053361721,0.131637275,0.319615006,-0.069773077,0.161148787,0.394253314,-0.08389651,0.162539423,0.167864799,-0.017641829,0.210640907,0.181500137,-0.063714921,0.157524168,0.138028979,-0.092807486,0.108913124,0.106417239,-0.102824896,0.177567601,0.098066568,-0.013348565,0.226851881,0.116087854,-0.062714047,0.158305466,0.068895936,-0.077542923,0.103852808,0.038159549,-0.073723189,0.183722436,0.032939583,-0.01644312,0.231253445,0.047314465,-0.064088597,0.161227524,0.013825297,-0.057823832,0.106919408,-0.00517863,-0.037562165,0.18425715,-0.029478431,-0.022435033,0.226461351,-0.011692345,-0.054061356,0.172690868,-0.02492559,-0.044744044,0.126299679,-0.034424663,-0.026290563,Thumbs_Down
0,0,0,0.019579381,0.106047153,-0.035290587,0.073603392,0.217915714,-0.049921664,0.123446226,0.306052566,-0.063099819,0.160084724,0.370308936,-0.073544155,0.152086139,0.161787033,-0.015666523,0.196708858,0.173960984,-0.054584942,0.144147158,0.133616149,-0.078482236,0.099942982,0.107436776,-0.086630459,0.168767214,0.098066092,-0.009697324,0.212767422,0.112269461,-0.051369487,0.145473123,0.073947132,-0.062753285,0.096996665,0.050344199,-0.059298209,0.17634809,0.038553059,-0.010515561,0.228386402,0.051894665,-0.051621119,0.159557343,0.024176359,-0.04362199,0.109055221,0.007103801,-0.025142385,0.178333402,-0.019377053,-0.014216095,0.222564578,-0.005417645,-0.043829366,0.171406567,-0.01499632,-0.035921051,0.128715515,-0.022505283,-0.01980874,Thumbs_Down
0,0,0,0.019241601,0.101097167,-0.045784548,0.074334741,0.210138798,-0.065681688,0.125403404,0.301042378,-0.07999508,0.153718114,0.375035465,-0.08342982,0.163130164,0.17145282,-0.023839946,0.206331134,0.159378409,-0.060779187,0.145397663,0.133902192,-0.072502166,0.137716413,0.155905902,-0.075805537,0.173077703,0.105261534,-0.011982475,0.215911031,0.093547672,-0.050571497,0.141713023,0.073454887,-0.045453835,0.14306736,0.096437007,-0.032773547,0.178583026,0.04347682,-0.008657935,0.225429177,0.032277882,-0.043526515,0.159948707,0.01940167,-0.017903892,0.155805647,0.044213504,0.007765185,0.185880125,-0.016212642,-0.010029857,0.218227506,-0.027522117,-0.021665629,0.176174939,-0.029714763,-0.001345447,0.164364696,-0.012692451,0.018654809,Thumbs_Down
0,0,0,0.019968271,0.096460938,-0.048316182,0.076707751,0.202843368,-0.068993786,0.128604412,0.293411791,-0.082934455,0.157373071,0.369405448,-0.086036817,0.167702913,0.165191829,-0.027020266,0.206504345,0.147753119,-0.064936036,0.14682138,0.128536284,-0.078193561,0.140708923,0.152955234,-0.082177186,0.175231695,0.098062932,-0.013505385,0.214424312,0.085015953,-0.051376512,0.140809834,0.070348889,-0.047209163,0.145314991,0.09393087,-0.035480866,0.179701388,0.037066042,-0.008530896,0.223318219,0.023216546,-0.043925648,0.158213615,0.015352488,-0.019802838,0.157072544,0.041949928,0.004956771,0.186192453,-0.021735162,-0.008258286,0.217836857,-0.033969343,-0.020891832,0.17485851,-0.033424884,-0.000882748,0.163305044,-0.015637368,0.019230964,Thumbs_Down
0,0,0,0.020559281,0.096801966,-0.047548386,0.077155143,0.200420737,-0.067132916,0.130816638,0.286055744,-0.080070245,0.158732831,0.359613001,-0.082123514,0.162269175,0.166629851,-0.02792002,0.204870045,0.144812286,-0.065613101,0.143869162,0.127727091,-0.07861204,0.135376394,0.154149175,-0.082581978,0.170436442,0.098999739,-0.015194149,0.211738169,0.081609666,-0.052877757,0.138832867,0.068814427,-0.048620197,0.142185628,0.093972921,-0.037329491,0.175487578,0.039025396,-0.010925309,0.220637798,0.02193135,-0.046978637,0.15603447,0.014713526,-0.022582066,0.153553963,0.042003781,0.002372668,0.181386113,-0.01881668,-0.011407977,0.214404881,-0.033376276,-0.026050649,0.170944095,-0.032770514,-0.006677554,0.157337964,-0.014638305,0.013275738,Thumbs_Down
0,0,0,0.021084309,0.097345024,-0.046661401,0.078273773,0.199491471,-0.065385526,0.133428484,0.283565611,-0.077347939,0.163000196,0.35694775,-0.078249109,0.162935048,0.164723605,-0.02667039,0.204640657,0.143560559,-0.063877118,0.143014222,0.126541018,-0.077462865,0.13480261,0.15154013,-0.081995381,0.170422763,0.097096652,-0.013801475,0.211607963,0.079510689,-0.050218204,0.138245374,0.068201035,-0.046437619,0.142426342,0.09332937,-0.035947145,0.174954146,0.037162691,-0.009251059,0.221126765,0.020241141,-0.043895008,0.156243831,0.014262408,-0.019858939,0.153937906,0.041824758,0.004406808,0.180611163,-0.020287603,-0.009379849,0.214350849,-0.035479188,-0.023058816,0.171404511,-0.033865035,-0.003827261,0.158330768,-0.015015125,0.015759834,Thumbs_Down
0,0,0,0.021388113,0.096749753,-0.046115823,0.078640491,0.199519604,-0.065126613,0.134085357,0.284004718,-0.078168787,0.164746225,0.355181068,-0.080251723,0.161972463,0.161730021,-0.023865334,0.20478034,0.143663794,-0.060520246,0.144695401,0.126126498,-0.072640724,0.136284411,0.149419218,-0.075984262,0.170020759,0.095731586,-0.011959603,0.211790264,0.080034584,-0.047471281,0.138647914,0.067220181,-0.041859038,0.143731534,0.092381299,-0.029739802,0.175131738,0.036755592,-0.00880219,0.22181946,0.020231307,-0.042791974,0.157440245,0.013430357,-0.017649436,0.155753016,0.040000886,0.007405591,0.181243539,-0.020519465,-0.010495288,0.2145136,-0.036472231,-0.023886185,0.172363579,-0.034647256,-0.004426339,0.159953058,-0.016427159,0.015351271,Thumbs_Down
0,0,0,0.020591199,0.09709689,-0.046350629,0.077184618,0.200003982,-0.064846632,0.133494616,0.282447636,-0.07664114,0.165275514,0.353369176,-0.077411686,0.161916077,0.163486838,-0.026150891,0.203287661,0.142410219,-0.062942927,0.142347395,0.126247168,-0.076084656,0.134334683,0.151156127,-0.08038148,0.16930151,0.095920444,-0.013557448,0.210564733,0.078740269,-0.049788699,0.137731075,0.067950517,-0.046073833,0.141424656,0.092384219,-0.035651905,0.173821568,0.035821259,-0.009261962,0.219956398,0.01954633,-0.04364155,0.15546602,0.013448715,-0.019620552,0.15340966,0.039644152,0.004492955,0.179319918,-0.0221138,-0.009648877,0.212579727,-0.036228329,-0.023179927,0.170037568,-0.035263538,-0.004009807,0.157945871,-0.017905474,0.015428023,Thumbs_Down
